CreditScore,Geography,Gender,Age,Tenure, Balance ,NumOfProducts,HasCrCard,IsActiveMember, EstimatedSalary ,Engagement score
720,Germany,Female,29,7,"€ 1,06,230.92",1,1,1,"€ 69,903.93",14.29%
688,France,Female,32,5, € -   ,2,0,1,"€ 1,77,607.77",40.00%
635,Germany,Female,36,9,"€ 81,231.85",2,1,0,"€ 1,96,731.08",0.00%
561,France,Female,31,1,"€ 81,480.27",2,1,1,"€ 65,234.60",200.00%
850,France,Male,33,8,"€ 73,059.38",1,1,1,"€ 1,86,281.00",12.50%
636,France,Male,36,5,"€ 1,17,559.05",2,1,1,"€ 1,11,573.30",40.00%
461,Germany,Female,74,1,"€ 1,86,445.31",2,1,1,"€ 1,96,767.83",200.00%
771,Germany,Female,38,5,"€ 1,37,657.71",2,1,0,"€ 72,985.61",0.00%
713,France,Male,36,8,"€ 1,33,889.35",1,1,1,"€ 1,43,265.65",12.50%
658,Germany,Female,45,9,"€ 1,34,562.80",1,1,1,"€ 1,59,268.67",11.11%
586,Germany,Female,56,9,"€ 1,00,781.75",2,1,1,"€ 54,448.41",22.22%
737,France,Male,30,8,"€ 1,74,356.13",1,0,0,"€ 31,928.50",0.00%
742,Germany,Male,27,5,"€ 1,90,125.43",2,0,0,"€ 21,793.59",0.00%
824,France,Male,26,7,"€ 1,46,266.00",1,1,0,"€ 21,903.62",0.00%
701,Germany,Male,41,9,"€ 1,64,046.10",1,1,0,"€ 49,405.93",0.00%
623,Spain,Female,43,4,"€ 1,23,536.52",2,0,0,"€ 1,54,908.52",0.00%
744,France,Male,36,10, € -   ,2,1,1,"€ 1,82,867.84",20.00%
698,Spain,Female,38,1,"€ 1,71,848.38",1,0,0,"€ 16,957.45",0.00%
616,France,Male,40,9, € -   ,2,0,0,"€ 93,717.55",0.00%
662,France,Female,39,5,"€ 1,39,562.05",2,1,0,"€ 61,636.22",0.00%
594,France,Male,37,2, € -   ,2,0,1,"€ 95,864.50",100.00%
685,France,Male,40,2,"€ 1,68,001.34",2,1,1,"€ 1,67,400.29",100.00%
742,France,Male,27,0, € -   ,2,0,1,"€ 1,31,534.96",200.00%
678,Germany,Male,83,6,"€ 1,23,356.63",1,0,1,"€ 92,934.41",16.67%
651,Spain,Male,47,2, € -   ,2,1,1,"€ 1,19,808.64",100.00%
585,Germany,Male,50,2,"€ 1,25,845.66",1,1,0,"€ 9,439.31",0.00%
579,Germany,Male,40,10,"€ 45,408.85",2,1,0,"€ 18,732.91",0.00%
722,Germany,Female,37,0,"€ 1,25,977.81",1,0,0,"€ 1,60,162.42",0.00%
613,Germany,Female,51,7,"€ 1,47,262.11",1,1,1,"€ 53,630.90",14.29%
694,France,Male,42,8,"€ 1,33,767.19",1,1,0,"€ 36,405.21",0.00%
550,Germany,Male,49,0,"€ 1,08,806.96",3,1,0,"€ 61,446.92",0.00%
741,France,Male,42,6,"€ 1,06,036.52",1,1,0,"€ 1,94,686.78",0.00%
668,Spain,Female,69,9, € -   ,1,0,1,"€ 1,34,483.07",11.11%
529,France,Female,27,1, € -   ,2,1,1,"€ 37,769.98",200.00%
636,France,Male,31,6, € -   ,2,1,1,"€ 2,382.61",33.33%
563,Spain,Male,61,1,"€ 82,182.10",1,1,0,"€ 1,06,826.92",0.00%
767,France,Female,35,9, € -   ,2,1,0,"€ 39,511.61",0.00%
644,France,Male,50,9,"€ 76,817.00",4,1,0,"€ 1,96,371.13",0.00%
780,Germany,Male,71,9,"€ 1,42,550.25",2,1,1,"€ 1,22,506.78",22.22%
635,Spain,Female,41,10, € -   ,2,1,1,"€ 61,994.20",20.00%
641,Germany,Male,35,2,"€ 1,03,711.56",1,0,1,"€ 1,92,464.21",50.00%
593,Spain,Female,40,2, € -   ,1,1,1,"€ 5,194.95",50.00%
540,Germany,Female,35,7,"€ 1,28,369.75",2,1,0,"€ 1,98,256.15",0.00%
663,Spain,Male,35,5, € -   ,2,1,1,"€ 62,634.94",40.00%
630,France,Male,34,9, € -   ,2,1,1,"€ 1,14,006.35",22.22%
605,Germany,Male,19,8,"€ 1,66,133.28",1,1,1,"€ 1,07,994.99",12.50%
710,Germany,Female,62,9,"€ 1,48,214.36",1,1,0,"€ 48,571.14",0.00%
755,France,Female,78,5,"€ 1,21,206.96",1,1,1,"€ 76,016.49",20.00%
641,Spain,Male,25,10, € -   ,2,1,1,"€ 1,80,808.39",20.00%
737,Germany,Male,50,4,"€ 1,27,552.85",2,1,0,"€ 4,225.11",0.00%
695,France,Male,49,9,"€ 1,59,458.53",1,1,0,"€ 1,35,841.35",0.00%
466,Germany,Female,47,5,"€ 1,02,085.72",1,1,1,"€ 1,83,536.24",20.00%
558,Germany,Male,58,2,"€ 1,42,537.18",1,1,1,"€ 88,791.83",50.00%
665,Spain,Male,29,1,"€ 1,82,781.74",2,1,1,"€ 63,732.90",200.00%
737,France,Male,45,10, € -   ,2,1,0,"€ 1,364.54",0.00%
654,France,Male,29,7, € -   ,2,1,1,"€ 1,49,184.15",28.57%
619,France,Female,28,3, € -   ,2,1,0,"€ 53,394.12",0.00%
845,Germany,Female,43,3,"€ 1,52,063.59",2,1,0,"€ 97,910.06",0.00%
727,France,Female,28,2,"€ 1,10,997.76",1,1,0,"€ 1,01,433.76",0.00%
582,France,Male,50,2,"€ 1,48,942.00",1,1,1,"€ 1,16,944.30",50.00%
716,France,Male,41,9, € -   ,1,1,1,"€ 1,13,267.48",11.11%
660,Spain,Female,36,0,"€ 84,438.57",1,1,1,"€ 1,81,449.51",100.00%
664,France,Female,34,7,"€ 93,920.47",1,0,0,"€ 1,79,913.98",0.00%
801,France,Male,43,4,"€ 1,58,713.08",2,0,0,"€ 98,586.14",0.00%
615,Spain,Male,42,4, € -   ,3,0,1,"€ 1,20,321.09",75.00%
718,Germany,Male,63,7,"€ 1,23,204.88",1,1,1,"€ 1,00,538.80",14.29%
667,France,Male,40,8,"€ 72,945.29",2,1,0,"€ 98,931.50",0.00%
670,Spain,Male,37,0,"€ 1,78,742.71",1,1,1,"€ 1,94,493.57",100.00%
590,France,Male,43,8, € -   ,2,1,1,"€ 1,43,628.31",25.00%
739,Spain,Female,40,8, € -   ,1,1,0,"€ 1,67,030.51",0.00%
373,France,Male,42,7, € -   ,1,1,0,"€ 77,786.37",0.00%
418,France,Female,46,9, € -   ,1,1,1,"€ 81,014.50",11.11%
837,France,Female,29,9, € -   ,2,1,1,"€ 41,866.26",22.22%
645,Germany,Male,43,9,"€ 1,40,121.17",1,1,0,"€ 11,302.70",0.00%
552,Germany,Male,39,2,"€ 1,32,906.88",1,0,1,"€ 1,49,384.43",50.00%
580,Germany,Male,45,2,"€ 1,79,334.83",2,1,1,"€ 1,69,303.65",100.00%
684,France,Male,35,3,"€ 1,37,179.39",1,1,1,"€ 37,264.11",33.33%
634,Spain,Male,35,3, € -   ,2,1,1,"€ 19,515.48",66.67%
607,France,Female,49,9,"€ 1,19,960.29",2,1,0,"€ 1,03,068.22",0.00%
802,France,Male,29,9,"€ 1,27,414.55",1,1,1,"€ 1,34,459.12",11.11%
736,France,Female,36,6, € -   ,1,1,0,"€ 70,496.66",0.00%
629,France,Female,40,9,"€ 1,37,409.19",1,1,0,"€ 1,75,877.70",0.00%
737,France,Male,28,8, € -   ,2,1,0,"€ 1,06,390.01",0.00%
718,Spain,Female,39,2, € -   ,1,1,1,"€ 52,138.49",50.00%
561,France,Male,43,4, € -   ,4,0,0,"€ 18,522.91",0.00%
641,France,Male,31,9,"€ 1,12,494.99",1,1,1,"€ 32,231.60",11.11%
677,France,Male,30,1,"€ 78,133.15",1,0,1,"€ 1,74,225.88",100.00%
641,Spain,Female,36,1, € -   ,2,1,0,"€ 1,02,021.39",0.00%
658,Spain,Female,32,5,"€ 1,45,553.07",1,1,1,"€ 31,484.76",20.00%
659,Germany,Male,48,4,"€ 1,23,593.22",2,1,0,"€ 82,469.06",0.00%
567,France,Female,47,2, € -   ,1,0,0,"€ 1,10,900.43",0.00%
584,France,Female,26,0,"€ 1,46,286.22",1,1,0,"€ 1,05,105.35",0.00%
709,Spain,Female,35,1,"€ 1,11,827.27",2,1,0,"€ 12,674.68",0.00%
690,Spain,Female,26,2, € -   ,2,1,1,"€ 93,255.85",100.00%
627,France,Male,70,1,"€ 94,416.78",1,0,1,"€ 1,45,299.50",100.00%
765,Spain,Male,45,2,"€ 91,549.78",1,1,1,"€ 47,139.44",50.00%
645,France,Female,38,7,"€ 59,568.57",1,1,1,"€ 1,67,723.25",14.29%
716,France,Female,23,2,"€ 94,464.81",2,0,1,"€ 1,85,900.88",100.00%
771,France,Female,57,4, € -   ,1,0,0,"€ 85,876.67",0.00%
687,Germany,Male,44,8,"€ 95,368.14",2,1,1,"€ 1,787.85",25.00%
717,Germany,Female,33,10,"€ 1,02,185.42",2,1,0,"€ 23,231.93",0.00%
524,France,Male,32,1,"€ 1,44,875.71",1,0,0,"€ 1,87,740.04",0.00%
679,Spain,Male,39,5, € -   ,2,1,1,"€ 1,00,060.54",40.00%
538,France,Female,32,2, € -   ,1,1,1,"€ 80,130.54",50.00%
752,Germany,Female,37,5,"€ 1,13,291.05",2,1,1,"€ 1,32,467.54",40.00%
846,Spain,Male,61,0, € -   ,2,1,1,"€ 96,202.44",200.00%
532,Spain,Female,39,0, € -   ,2,1,0,"€ 94,977.30",0.00%
670,Germany,Male,43,9,"€ 1,11,677.88",1,1,0,"€ 1,78,827.30",0.00%
597,Germany,Female,35,8,"€ 1,31,101.04",1,1,1,"€ 1,92,852.67",12.50%
627,Germany,Male,52,1,"€ 76,101.81",2,0,1,"€ 1,77,238.35",200.00%
700,Spain,Female,40,2, € -   ,2,1,0,"€ 1,99,753.97",0.00%
766,France,Female,52,7,"€ 92,510.90",2,0,1,"€ 66,193.61",28.57%
488,France,Female,34,2, € -   ,2,1,1,"€ 1,81,270.84",100.00%
694,France,Male,39,5,"€ 77,652.40",1,1,1,"€ 25,407.59",20.00%
639,France,Female,31,3,"€ 98,360.03",1,0,0,"€ 20,973.80",0.00%
705,Germany,Female,46,4,"€ 1,15,518.07",1,0,0,"€ 76,544.90",0.00%
810,Germany,Male,69,3,"€ 27,288.43",1,1,1,"€ 1,10,509.90",33.33%
638,France,Female,36,6, € -   ,1,1,0,"€ 1,64,247.51",0.00%
595,Spain,Female,43,5, € -   ,2,0,0,"€ 1,05,149.80",0.00%
575,France,Male,36,7, € -   ,1,1,1,"€ 55,868.97",14.29%
850,France,Male,31,6,"€ 1,31,996.66",2,1,1,"€ 1,78,747.43",33.33%
419,Spain,Female,27,2,"€ 1,21,580.42",1,0,1,"€ 1,34,720.51",50.00%
640,France,Male,55,10,"€ 1,32,436.34",1,1,0,€ 978.66,0.00%
570,Spain,Male,34,10, € -   ,2,0,1,"€ 1,83,387.12",20.00%
640,Germany,Female,46,5,"€ 1,07,978.40",2,1,0,"€ 1,55,876.06",0.00%
689,Germany,Female,40,4,"€ 78,119.59",4,1,0,"€ 1,19,259.34",0.00%
725,France,Male,26,6,"€ 98,684.15",1,0,0,"€ 1,33,720.57",0.00%
751,France,Female,44,10, € -   ,2,1,0,"€ 1,70,634.49",0.00%
544,Spain,Female,53,9, € -   ,1,1,0,"€ 1,25,692.07",0.00%
768,Germany,Female,43,2,"€ 1,29,264.05",2,0,0,"€ 19,150.14",0.00%
648,Germany,Male,37,6,"€ 1,31,753.41",1,1,0,"€ 86,894.67",0.00%
577,Spain,Female,33,6, € -   ,2,1,0,"€ 57,975.80",0.00%
639,Spain,Female,27,2, € -   ,1,1,1,"€ 82,938.99",50.00%
686,Germany,Male,26,1,"€ 57,422.62",1,1,1,"€ 79,189.40",100.00%
657,France,Female,28,7, € -   ,2,0,1,"€ 5,177.62",28.57%
613,France,Male,34,5,"€ 1,44,094.20",1,1,0,"€ 44,510.26",0.00%
701,France,Male,33,9,"€ 1,47,510.34",1,1,0,"€ 1,90,611.92",0.00%
578,Spain,Female,28,8,"€ 1,61,592.76",1,1,0,"€ 1,77,834.79",0.00%
689,France,Female,40,1, € -   ,2,1,1,"€ 1,19,446.64",200.00%
687,Spain,Female,72,4, € -   ,2,1,1,"€ 50,267.69",50.00%
499,Spain,Female,53,1,"€ 75,225.53",2,0,0,"€ 1,44,849.10",0.00%
693,Spain,Female,39,0, € -   ,2,0,0,"€ 81,901.60",0.00%
737,France,Female,70,9,"€ 87,542.89",2,1,1,"€ 42,576.86",22.22%
651,France,Female,32,8,"€ 1,44,581.96",1,1,1,"€ 87,609.50",12.50%
753,France,Male,33,5,"€ 1,22,568.05",2,1,1,"€ 82,820.85",40.00%
523,Spain,Female,24,5,"€ 1,72,231.93",1,0,1,"€ 1,55,144.12",20.00%
458,Germany,Female,28,2,"€ 1,71,932.26",2,1,1,"€ 9,578.24",100.00%
643,France,Male,39,7, € -   ,2,1,1,"€ 1,70,392.59",28.57%
638,Spain,Female,34,7, € -   ,2,0,0,"€ 3,946.29",0.00%
685,Germany,Male,38,4,"€ 1,11,798.06",2,1,1,"€ 1,02,184.66",50.00%
684,France,Male,38,4, € -   ,3,1,0,"€ 75,609.84",0.00%
670,France,Female,27,5,"€ 79,336.61",1,1,1,"€ 26,170.08",20.00%
701,Germany,Male,63,3,"€ 1,20,916.52",3,0,0,"€ 1,44,727.45",0.00%
705,France,Female,31,3,"€ 1,42,905.51",1,1,1,"€ 58,134.97",33.33%
593,Spain,Male,27,10, € -   ,3,0,0,"€ 94,620.00",0.00%
651,France,Female,33,1,"€ 96,834.78",1,1,0,"€ 1,08,764.69",0.00%
741,France,Male,37,9,"€ 1,05,261.76",2,1,1,"€ 1,49,503.54",22.22%
596,Germany,Male,54,1,"€ 1,23,544.00",1,1,1,"€ 1,20,314.75",100.00%
581,Germany,Male,41,2,"€ 1,27,913.71",2,1,1,"€ 44,205.95",100.00%
689,Spain,Female,28,5,"€ 95,328.60",1,1,0,"€ 6,129.61",0.00%
544,France,Male,30,4,"€ 73,218.89",1,0,1,"€ 1,26,796.69",25.00%
718,France,Female,41,1, € -   ,2,0,1,"€ 27,509.52",200.00%
583,Germany,Male,35,8,"€ 1,49,995.72",2,1,0,"€ 42,143.55",0.00%
663,Germany,Male,28,8,"€ 1,23,674.28",2,1,1,"€ 87,985.20",25.00%
666,Germany,Male,33,2,"€ 1,24,125.26",1,1,0,"€ 81,884.80",0.00%
524,Spain,Male,29,3,"€ 1,59,035.45",1,1,0,"€ 2,705.31",0.00%
599,France,Male,27,5, € -   ,2,1,0,"€ 30,546.40",0.00%
667,France,Male,27,7,"€ 1,56,811.74",1,1,1,"€ 1,49,402.59",14.29%
727,France,Male,52,4, € -   ,2,1,1,"€ 1,18,429.02",50.00%
689,Spain,Female,55,4, € -   ,2,1,1,"€ 58,442.25",50.00%
639,France,Male,39,6,"€ 1,50,555.83",1,1,0,"€ 30,414.17",0.00%
678,France,Male,28,2,"€ 1,09,137.12",1,1,1,"€ 58,814.41",50.00%
523,France,Male,36,8,"€ 1,58,351.02",2,1,0,"€ 1,55,304.53",0.00%
650,France,Female,47,9, € -   ,1,1,0,"€ 1,87,943.60",0.00%
744,Spain,Male,35,7, € -   ,2,1,1,"€ 43,036.60",28.57%
697,France,Male,40,4, € -   ,2,0,1,"€ 26,543.28",50.00%
800,Spain,Female,46,6, € -   ,2,1,0,"€ 1,71,928.04",0.00%
664,France,Male,24,7, € -   ,1,0,1,"€ 35,611.35",14.29%
740,France,Male,39,9, € -   ,2,1,0,"€ 19,047.23",0.00%
835,France,Female,56,2, € -   ,2,1,1,"€ 39,820.13",100.00%
559,France,Male,52,2, € -   ,1,1,0,"€ 1,29,013.59",0.00%
676,Spain,Male,36,1,"€ 82,729.49",1,1,0,"€ 1,13,810.12",0.00%
613,Germany,Female,45,9,"€ 1,42,765.24",2,1,0,"€ 34,749.65",0.00%
713,France,Female,25,4,"€ 1,21,172.97",1,1,1,"€ 56,268.98",25.00%
751,Germany,Female,28,10,"€ 1,32,932.14",2,1,1,"€ 46,630.47",20.00%
523,France,Male,22,8,"€ 1,23,374.46",1,1,1,"€ 1,24,906.59",12.50%
775,Germany,Female,74,0,"€ 1,61,371.50",1,1,1,"€ 1,34,869.93",100.00%
608,Spain,Male,45,4, € -   ,2,0,0,"€ 36,697.48",0.00%
673,France,Male,51,8,"€ 79,563.36",2,1,1,"€ 1,72,200.91",25.00%
616,France,Male,46,2, € -   ,2,1,0,"€ 1,37,136.46",0.00%
650,Germany,Female,48,7,"€ 1,38,232.24",1,1,0,"€ 57,594.78",0.00%
655,France,Female,41,5, € -   ,1,0,0,"€ 36,548.00",0.00%
782,Germany,Female,53,1,"€ 81,571.05",1,1,0,"€ 1,82,960.46",0.00%
781,Spain,Male,35,1, € -   ,2,0,0,"€ 42,117.90",0.00%
593,France,Female,33,0,"€ 95,927.04",1,1,0,"€ 1,99,478.05",0.00%
505,Spain,Male,35,8,"€ 1,16,932.59",1,1,0,"€ 91,092.84",0.00%
707,France,Male,40,1, € -   ,2,1,0,"€ 14,090.40",0.00%
692,France,Female,36,3,"€ 79,551.12",1,0,1,"€ 1,78,267.07",33.33%
813,Germany,Male,30,1,"€ 1,16,416.94",1,0,1,"€ 85,808.22",100.00%
850,Spain,Male,37,4,"€ 88,141.10",1,1,0,"€ 1,09,659.12",0.00%
753,France,Male,32,6,"€ 1,77,729.13",1,1,1,"€ 1,61,642.08",16.67%
850,Spain,Female,32,5, € -   ,1,1,1,"€ 3,830.59",20.00%
671,Spain,Male,32,6,"€ 1,23,912.78",2,1,1,"€ 1,46,636.44",33.33%
791,France,Female,33,3, € -   ,1,1,1,"€ 1,44,413.92",33.33%
624,France,Male,80,3, € -   ,1,1,1,"€ 65,801.44",33.33%
649,France,Female,35,4,"€ 1,08,306.44",1,1,1,"€ 1,92,486.24",25.00%
732,Germany,Female,48,4,"€ 1,02,962.62",1,1,0,"€ 1,20,852.85",0.00%
664,France,Female,36,0,"€ 1,03,502.22",1,1,1,"€ 1,46,191.82",100.00%
789,Germany,Male,43,8,"€ 1,19,654.44",2,0,1,"€ 1,48,412.24",25.00%
680,France,Male,33,10,"€ 1,83,768.47",1,1,0,"€ 1,64,119.35",0.00%
701,France,Male,37,1, € -   ,2,1,0,"€ 1,63,457.55",0.00%
684,France,Female,25,1, € -   ,2,0,1,"€ 1,44,978.47",200.00%
586,France,Female,52,6,"€ 1,40,900.97",1,1,1,"€ 67,288.89",16.67%
522,Germany,Female,25,5,"€ 94,049.92",2,1,0,"€ 1,03,269.00",0.00%
739,Spain,Female,27,8,"€ 98,926.40",1,1,1,"€ 1,06,969.98",12.50%
835,Germany,Male,18,2,"€ 1,42,872.36",1,1,1,"€ 1,17,632.63",50.00%
790,Spain,Male,29,3,"€ 46,057.96",2,1,1,"€ 1,89,777.66",66.67%
671,France,Female,48,6,"€ 1,19,769.77",1,0,1,"€ 66,032.65",16.67%
560,France,Female,44,5,"€ 1,43,244.97",1,1,0,"€ 98,661.27",0.00%
651,France,Male,28,10,"€ 79,562.98",1,1,1,"€ 74,687.37",10.00%
682,France,Male,69,6, € -   ,2,0,1,"€ 1,49,604.18",33.33%
808,France,Male,41,0, € -   ,1,1,1,"€ 79,888.78",100.00%
644,Spain,Male,26,8,"€ 96,659.64",2,1,1,"€ 1,38,775.69",25.00%
688,France,Male,29,1, € -   ,2,1,0,"€ 1,54,695.57",0.00%
617,France,Female,26,2,"€ 1,65,947.99",2,0,1,"€ 1,68,834.38",100.00%
738,France,Male,33,4,"€ 92,676.30",1,1,0,"€ 1,05,817.63",0.00%
663,France,Male,45,5,"€ 83,195.12",1,1,1,"€ 48,682.10",20.00%
515,France,Male,48,5,"€ 1,29,387.94",1,0,1,"€ 1,47,955.91",20.00%
845,France,Female,28,9, € -   ,2,1,1,"€ 56,185.98",22.22%
639,Spain,Male,38,9,"€ 1,30,233.14",1,1,1,"€ 81,861.10",11.11%
557,France,Female,32,3,"€ 1,23,502.53",1,1,1,"€ 69,826.80",33.33%
543,Germany,Male,37,8,"€ 1,40,894.06",2,1,1,"€ 1,18,059.19",25.00%
585,Germany,Male,44,7,"€ 1,63,867.86",1,1,1,"€ 1,12,333.22",14.29%
610,France,Female,27,2, € -   ,2,1,0,"€ 14,546.76",0.00%
727,Germany,Female,18,2,"€ 93,816.70",2,1,0,"€ 1,26,172.11",0.00%
540,Spain,Female,40,8, € -   ,2,1,0,"€ 3,560.00",0.00%
418,France,Male,35,7, € -   ,2,1,1,"€ 88,878.15",28.57%
660,France,Female,32,0,"€ 1,14,668.89",1,1,0,"€ 84,605.00",0.00%
850,Germany,Male,38,5,"€ 1,46,756.68",1,1,0,"€ 78,268.61",0.00%
618,France,Female,46,6,"€ 1,50,213.71",1,1,0,"€ 1,20,668.46",0.00%
642,Germany,Male,18,5,"€ 1,11,183.53",2,0,1,"€ 10,063.75",40.00%
850,France,Female,40,9,"€ 99,816.46",1,1,1,"€ 1,63,989.66",11.11%
739,France,Male,34,9, € -   ,1,1,0,"€ 60,584.33",0.00%
508,France,Female,41,5, € -   ,2,1,1,"€ 94,170.84",40.00%
667,France,Male,41,6, € -   ,2,0,0,"€ 1,67,181.77",0.00%
741,France,Female,60,5, € -   ,1,1,1,"€ 38,914.51",20.00%
592,France,Male,29,7, € -   ,2,1,1,"€ 91,196.67",28.57%
651,Germany,Female,45,6,"€ 86,714.06",1,1,0,"€ 85,869.89",0.00%
773,Spain,Male,52,2, € -   ,2,1,0,"€ 57,337.79",0.00%
850,Spain,Male,41,8,"€ 1,32,838.07",1,1,1,"€ 1,75,347.28",12.50%
550,Germany,Female,42,10,"€ 1,28,707.31",1,1,0,"€ 63,092.65",0.00%
783,France,Male,40,6, € -   ,2,1,0,"€ 1,09,742.55",0.00%
777,France,Male,29,2, € -   ,2,1,0,"€ 1,24,489.88",0.00%
659,France,Male,29,6,"€ 1,23,192.12",1,1,1,"€ 56,971.41",16.67%
727,Germany,Male,46,3,"€ 1,15,248.11",4,1,0,"€ 1,30,752.01",0.00%
603,France,Male,38,8,"€ 59,360.77",1,1,1,"€ 1,91,457.06",12.50%
644,Spain,Male,37,9, € -   ,2,1,1,"€ 96,442.86",22.22%
647,France,Female,35,6,"€ 1,12,668.70",1,0,1,"€ 1,22,584.29",16.67%
648,Germany,Female,37,7,"€ 1,38,503.51",2,1,0,"€ 57,215.85",0.00%
721,Spain,Male,57,1, € -   ,1,1,1,"€ 1,95,940.96",100.00%
524,France,Male,29,7, € -   ,2,1,1,"€ 1,05,448.74",28.57%
626,France,Female,34,3, € -   ,2,1,1,"€ 37,870.29",66.67%
569,France,Male,43,7, € -   ,2,1,0,"€ 52,534.81",0.00%
578,Spain,Male,36,1,"€ 1,57,267.95",2,1,0,"€ 1,41,533.19",0.00%
769,France,Female,40,9,"€ 1,33,871.05",1,1,1,"€ 50,568.02",11.11%
694,Germany,Male,31,4,"€ 1,41,989.27",2,1,0,"€ 26,116.82",0.00%
664,France,Female,41,5, € -   ,1,1,1,"€ 1,52,054.33",20.00%
646,France,Male,38,7, € -   ,2,1,0,"€ 1,528.40",0.00%
779,France,Female,29,3,"€ 46,388.16",3,1,0,"€ 1,27,939.26",0.00%
782,Germany,Female,72,5,"€ 1,48,666.99",1,1,0,"€ 2,605.65",0.00%
769,Germany,Male,34,7,"€ 1,15,101.50",1,0,0,"€ 57,841.89",0.00%
655,Germany,Male,67,6,"€ 1,48,363.38",1,1,1,"€ 1,86,995.17",16.67%
623,Spain,Male,46,4, € -   ,1,1,0,"€ 5,549.11",0.00%
705,Spain,Female,39,8,"€ 1,44,102.32",1,1,1,"€ 11,682.36",12.50%
686,France,Male,41,5,"€ 1,28,876.71",3,1,1,"€ 1,06,939.34",60.00%
678,Germany,Male,36,6,"€ 1,18,448.15",2,1,0,"€ 53,172.02",0.00%
738,France,Male,39,5, € -   ,2,1,1,"€ 1,14,388.98",40.00%
703,France,Male,28,9, € -   ,2,0,1,"€ 2,151.17",22.22%
554,Spain,Male,42,1, € -   ,2,0,1,"€ 1,83,492.90",200.00%
582,France,Female,38,9,"€ 1,35,979.01",4,1,1,"€ 76,582.95",44.44%
644,France,Male,37,6,"€ 1,17,271.80",2,1,0,"€ 1,04,217.96",0.00%
724,France,Male,29,4, € -   ,1,1,0,"€ 8,982.75",0.00%
593,France,Male,33,1, € -   ,2,0,0,"€ 9,984.40",0.00%
710,Spain,Female,30,10, € -   ,2,1,0,"€ 19,500.10",0.00%
631,France,Male,35,8,"€ 1,29,205.49",1,1,1,"€ 79,146.36",12.50%
739,Spain,Female,41,8, € -   ,1,1,0,"€ 1,91,694.77",0.00%
644,Spain,Male,18,7, € -   ,1,0,1,"€ 59,645.24",14.29%
652,Germany,Male,35,7,"€ 1,04,015.54",2,1,1,"€ 55,207.88",28.57%
554,Spain,Male,37,3, € -   ,2,1,0,"€ 1,66,177.30",0.00%
483,France,Female,30,9, € -   ,2,0,0,"€ 1,36,356.97",0.00%
669,Germany,Female,42,1,"€ 1,03,873.39",1,1,0,"€ 1,48,611.52",0.00%
841,Germany,Female,52,3,"€ 1,12,383.03",1,1,0,"€ 85,516.37",0.00%
662,France,Male,34,2,"€ 1,17,731.79",2,0,1,"€ 55,120.79",100.00%
821,Germany,Male,45,0,"€ 1,35,827.33",2,1,1,"€ 1,31,778.58",200.00%
783,France,Male,38,9,"€ 1,14,135.17",1,1,0,"€ 1,53,269.98",0.00%
850,France,Female,28,9, € -   ,2,1,1,"€ 1,64,864.67",22.22%
559,France,Male,62,6,"€ 1,18,756.62",1,1,1,"€ 20,367.68",16.67%
602,Spain,Male,34,8,"€ 98,382.72",1,1,0,"€ 39,542.00",0.00%
563,Germany,Male,41,2,"€ 1,00,520.92",1,1,1,"€ 19,412.80",50.00%
695,Spain,Female,35,7,"€ 79,858.13",2,1,1,"€ 1,27,977.66",28.57%
546,France,Female,20,6, € -   ,1,0,1,"€ 20,508.85",16.67%
719,Germany,Female,76,10,"€ 95,052.29",1,1,0,"€ 1,76,244.87",0.00%
539,Germany,Male,42,1,"€ 1,77,728.55",1,1,0,"€ 1,05,013.63",0.00%
632,France,Male,71,3,"€ 83,116.68",1,1,1,"€ 27,597.76",33.33%
772,Germany,Male,34,7,"€ 1,11,565.91",1,1,1,"€ 1,21,073.23",14.29%
708,Spain,Male,40,8,"€ 83,015.71",1,1,0,"€ 1,01,089.76",0.00%
668,Germany,Female,28,1,"€ 1,24,511.01",1,0,0,"€ 1,14,258.18",0.00%
738,France,Female,67,1,"€ 1,30,652.52",1,0,1,"€ 22,762.23",100.00%
785,France,Male,55,5, € -   ,2,1,1,"€ 7,008.65",40.00%
597,France,Male,61,5, € -   ,2,1,1,"€ 81,299.17",40.00%
531,France,Male,37,7,"€ 1,21,854.45",1,1,0,"€ 1,47,521.35",0.00%
509,France,Male,26,10, € -   ,2,1,1,"€ 6,177.83",20.00%
508,France,Male,35,1,"€ 86,893.28",1,0,0,"€ 59,374.82",0.00%
749,Germany,Female,32,7,"€ 79,523.13",1,0,1,"€ 1,57,648.12",14.29%
621,Germany,Female,55,7,"€ 1,31,033.76",1,0,1,"€ 75,685.59",14.29%
659,France,Female,33,7,"€ 89,939.62",1,1,0,"€ 1,36,540.09",0.00%
634,Germany,Female,59,3,"€ 95,727.05",1,0,0,"€ 97,939.40",0.00%
675,France,Male,39,7, € -   ,2,0,1,"€ 36,267.21",28.57%
770,France,Male,31,3,"€ 1,55,047.56",2,1,1,"€ 1,86,064.34",66.67%
736,France,Female,29,9, € -   ,2,0,0,"€ 1,76,152.70",0.00%
524,France,Male,44,10,"€ 1,18,569.03",2,0,0,"€ 82,117.20",0.00%
674,France,Male,28,5, € -   ,1,1,1,"€ 1,51,925.25",20.00%
700,Spain,Male,44,9, € -   ,2,1,0,"€ 1,42,287.65",0.00%
741,France,Female,35,1, € -   ,2,1,0,"€ 36,557.55",0.00%
