Scaled score,France ,Spain,Male,Scaled age,Scaled tenure,Scaled balance,NumOfProducts,Product to tenure ratio,IsActiveMember,Scaled salary,Balance to salary ration,Engagement score,Age tenure,Exited
-0.7,0,0,1,-1.14,-0.35,0.47,2,0.5,1,1.66,0.54,0.5,0.15,0
0.56,1,0,1,-1.33,1.38,-1.23,2,0.22,1,0.21,0,0.22,0.36,0
0.36,0,1,1,0.39,-0.35,0.34,2,0.5,0,-0.98,2.22,0,0.09,0
0.94,1,0,1,-0.95,1.03,-1.23,2,0.25,1,0.28,0,0.25,0.28,0
0.08,0,0,0,-1.04,1.38,1.22,1,0.11,0,1.16,0.92,0,0.32,0
-0.78,1,0,1,-1.14,-0.7,1.01,1,0.33,0,0,1.4,0,0.11,0
0.77,1,0,1,-0.18,0.34,0.77,2,0.33,1,1.34,0.7,0.33,0.16,0
-2.07,1,0,1,-0.95,0.69,0.65,1,0.14,1,-0.98,2.7,0.14,0.24,0
-0.09,0,0,0,-1.9,-0.7,0.6,1,0.33,1,1.32,0.65,0.33,0.16,0
-0.34,0,1,1,-0.66,0,0.91,1,0.2,1,0.95,0.86,0.2,0.16,0
-0.63,1,0,1,0.77,-1.73,0.66,1,1,1,-1.6,14.35,1,0,0
0.87,1,0,1,1.06,-1.04,-1.23,2,1,1,0.82,0,1,0.04,0
-1.04,1,0,1,-0.47,1.03,0.74,1,0.13,0,0.29,1.05,0,0.24,0
-0.99,1,0,1,-0.76,1.03,1.11,1,0.13,0,0.65,1.06,0,0.26,0
0.17,0,1,0,-0.28,-0.7,0.72,2,0.67,1,1.51,0.65,0.67,0.08,0
1.44,0,1,0,0.2,0.69,0.53,1,0.14,0,-0.23,1.26,0,0.17,0
0.79,0,0,1,-0.47,-1.04,1.12,1,0.5,1,-0.49,2.03,0.5,0.06,0
0.97,1,0,0,0.01,0.34,-1.23,1,0.17,0,-1.56,0,0,0.15,0
-0.22,0,0,1,-0.37,1.03,0.57,1,0.13,1,-0.16,1.23,0.13,0.23,0
-0.33,1,0,0,-0.37,-0.35,0.22,1,0.25,1,-1.38,4.4,0.25,0.11,0
-0.17,1,0,1,-0.47,1.03,0.46,1,0.13,1,0.4,0.85,0.13,0.24,0
-0.44,0,1,0,-0.37,0.34,-1.23,2,0.33,1,0.75,0,0.33,0.17,0
-1.49,1,0,0,-0.37,-1.39,-1.23,2,2,0,-0.14,0,0,0.03,0
-1.19,0,0,0,-0.37,-0.35,0.72,1,0.25,0,-0.4,1.57,0,0.11,0
0.82,0,1,0,0.39,-1.39,0.44,1,1,1,1.63,0.54,1,0.02,0
-0.7,0,0,1,0.01,1.03,0.42,1,0.13,0,-0.82,1.95,0,0.21,0
-0.07,1,0,0,-1.42,1.03,0.26,1,0.13,0,-1.12,2.58,0,0.33,0
1.44,0,1,1,-0.18,1.03,-1.23,2,0.25,1,0.86,0,0.25,0.22,0
1.62,0,0,0,0.1,-1.39,0.93,1,1,1,-0.94,2.91,1,0.03,0
-0.72,1,0,0,-0.18,1.72,0.45,1,0.1,0,-0.23,1.2,0,0.27,0
2.06,1,0,1,0.2,-0.7,-1.23,2,0.67,0,0.5,0,0,0.07,0
1.07,1,0,0,-0.37,-0.35,-1.23,2,0.5,0,-0.96,0,0,0.11,0
-0.14,0,0,1,-0.37,1.03,1.13,2,0.25,1,-0.27,1.74,0.25,0.23,0
0.5,0,1,1,-0.76,1.03,0.79,2,0.25,0,0.83,0.85,0,0.26,0
-1.12,1,0,0,-1.33,0.69,-1.23,2,0.29,1,-0.31,0,0.29,0.28,0
-0.11,0,0,1,0.87,-1.39,0.56,1,1,1,0.62,0.82,1,0.02,0
-1.01,1,0,0,-1.14,-0.7,-1.23,2,0.67,0,1.04,0,0,0.11,0
0.94,1,0,1,-0.09,1.38,-1.23,2,0.22,0,-1.49,0,0,0.24,0
-0.54,1,0,1,-0.37,1.03,0.6,1,0.13,1,-0.45,1.54,0.13,0.23,0
-0.34,0,1,1,0.2,-0.35,0.62,1,0.25,0,0.63,0.84,0,0.1,0
-0.04,1,0,1,0.39,1.38,-1.23,2,0.22,1,-0.38,0,0.22,0.21,0
-1.65,1,0,0,2.77,-0.7,0.5,1,0.33,1,0.24,0.95,0.33,0.04,0
0.02,1,0,0,-0.66,-1.04,-1.23,2,1,0,-0.79,0,0,0.06,0
-2.46,0,0,1,0.01,-1.39,0.87,2,2,1,1.02,0.82,2,0.03,0
-2.43,0,0,0,-1.33,-1.73,0.34,2,2,1,1.05,0.61,2,0,0
-0.22,0,1,1,-0.47,1.03,-1.23,2,0.25,1,1.4,0,0.25,0.24,0
0.28,0,1,0,0.1,-0.35,0.6,1,0.25,0,-1.45,6.85,0,0.1,0
-1.28,0,1,1,-1.04,0.34,0.83,2,0.33,0,-0.35,1.61,0,0.21,0
0.34,0,0,1,3.25,1.38,0.77,1,0.11,1,-0.84,2.4,0.11,0.12,0
-1.19,1,0,0,0.2,1.38,-1.23,1,0.11,0,0.37,0,0,0.22,0
-0.05,1,0,0,-0.09,-1.04,-1.23,2,1,0,1.37,0,0,0.05,0
0.58,1,0,1,-0.37,-1.04,-1.23,3,1.5,1,-0.1,0,1.5,0.06,0
-0.5,1,0,1,-0.47,0,-1.23,2,0.4,1,-0.39,0,0.4,0.15,0
-0.16,1,0,0,0.77,-1.04,0.79,2,1,0,-0.64,1.99,0,0.04,0
-0.55,1,0,1,2.68,-1.04,-1.23,2,1,1,0.15,0,1,0.03,0
-1.53,1,0,1,-0.09,-1.39,-1.23,2,2,1,-0.09,0,2,0.03,0
0.29,1,0,1,-0.18,0.69,-0.04,1,0.14,0,1.64,0.38,0,0.19,0
0.72,0,1,1,-0.56,-0.7,0.76,2,0.67,1,0.74,0.87,0.67,0.09,0
1.52,1,0,1,-1.42,0,-1.23,2,0.4,0,1.43,0,0,0.21,0
-0.58,1,0,1,-0.28,0.34,1.24,1,0.17,0,0.61,1.14,0,0.17,0
-1.26,1,0,0,-0.76,0.69,-1.23,2,0.29,1,1.31,0,0.29,0.23,0
-0.46,0,0,0,-0.66,-1.39,0.48,2,2,1,-0.71,1.8,2,0.03,0
-1.42,1,0,0,0.39,1.38,-1.23,2,0.22,0,0.91,0,0,0.21,0
-0.47,1,0,0,-0.85,1.38,0.94,1,0.11,1,1.5,0.73,0.11,0.3,0
-0.79,0,1,0,-0.18,0.69,-1.23,2,0.29,0,-1.18,0,0,0.19,0
0.78,1,0,0,-0.09,0,0.81,1,0.2,0,0.49,0.99,0,0.13,0
-0.41,0,1,0,-1.04,-0.7,0.32,2,0.67,0,1.41,0.53,0,0.11,0
-0.6,0,0,0,0.2,-0.35,0.69,2,0.5,1,0.17,1.09,0.5,0.1,0
-1.91,0,0,1,0.2,-1.04,1.21,2,1,0,1.42,0.84,0,0.05,0
0.94,0,0,0,-0.28,-1.73,0.82,2,2,0,-0.45,1.72,0,0,0
0.35,0,0,0,0.48,-1.04,0.92,2,1,1,-0.87,2.68,1,0.05,0
-1.04,0,1,0,-0.56,1.38,-0.06,1,0.11,1,0.06,0.7,0.11,0.27,0
-0.6,0,1,1,-1.23,1.38,0,1,0.11,0,1.17,0.45,0,0.35,0
0.26,0,1,0,-0.85,0,-1.23,2,0.4,0,1.37,0,0,0.17,0
-0.98,1,0,0,0.67,1.72,-1.23,2,0.2,0,0.16,0,0,0.22,0
0.71,1,0,1,-0.28,-0.7,1.27,1,0.33,1,1.73,0.78,0.33,0.08,0
-1.46,0,1,1,0.2,0.69,0.8,1,0.14,1,0.26,1.1,0.14,0.17,0
0.35,1,0,1,-0.56,-0.35,1.03,1,0.25,0,0.06,1.36,0,0.12,0
0.81,0,1,1,0.48,-0.35,0.5,2,0.5,0,0.92,0.7,0,0.09,0
0.34,1,0,0,-0.56,1.38,-1.23,2,0.22,1,-1.07,0,0.22,0.27,0
0.4,0,1,0,2.3,-1.39,-1.23,2,2,1,1.5,0,2,0.02,0
0.22,0,0,0,-1.71,-1.39,-0.65,1,1,0,-1.24,1.24,0,0.05,0
0.92,1,0,0,-1.8,-0.35,0.92,1,0.25,1,0.87,0.89,0.25,0.2,0
-0.34,1,0,0,-1.71,-1.04,0.79,1,0.5,0,-0.74,2.18,0,0.1,0
0.24,1,0,0,0.29,1.38,-1.23,2,0.22,0,-1.67,0,0,0.21,0
1.15,1,0,1,-1.23,0.34,0.86,1,0.17,0,1.27,0.75,0,0.23,0
1.44,0,1,1,-0.18,0.34,-1.23,2,0.33,1,0.34,0,0.33,0.16,0
1.07,0,1,0,-1.14,1.03,-1.23,2,0.25,0,0.38,0,0,0.3,0
0.81,1,0,1,0.48,0.34,-1.23,2,0.33,0,0.9,0,0,0.14,0
-0.46,0,0,0,0.77,-1.73,0.97,2,2,1,-0.81,2.55,2,0,0
-0.36,1,0,1,-1.52,1.03,-0.05,1,0.13,1,-0.65,1.17,0.13,0.35,0
1.26,1,0,1,0.77,1.38,1.22,1,0.11,1,-1.43,8.62,0.11,0.19,0
0.02,0,1,1,0.2,1.03,0.62,1,0.13,0,1.54,0.61,0,0.2,0
1.47,1,0,1,0.01,-0.7,0.98,1,0.33,0,-0.28,1.64,0,0.08,0
0.96,0,1,1,0.58,0.69,1.3,1,0.14,0,0.44,1.25,0,0.16,0
0.99,1,0,1,-0.18,-1.04,-1.23,2,1,0,0.75,0,0,0.05,0
0.65,0,1,1,-0.09,0.34,0.65,2,0.33,1,-0.42,1.54,0.33,0.16,0
0.28,0,1,0,0.1,-0.7,0.83,1,0.33,0,1.19,0.76,0,0.08,0
-1.14,0,1,1,0.01,-1.39,-1.23,1,1,1,0.14,0,1,0.03,0
-0.37,0,0,0,-0.56,-0.7,0.98,2,0.67,1,1.24,0.8,0.67,0.09,0
-2.44,0,1,1,1.34,0,1.45,1,0.2,1,-1.35,7.48,0.2,0.09,0
-0.23,1,0,0,0.58,1.03,-1.23,2,0.25,0,1.63,0,0,0.18,0
0.51,1,0,1,-1.23,-0.35,0.68,1,0.25,0,0.73,0.84,0,0.15,0
-0.28,0,0,1,-0.56,-1.04,0.06,1,0.5,1,0.07,0.77,0.5,0.06,0
-0.28,1,0,0,-0.18,-0.35,1.02,1,0.25,1,-0.11,1.49,0.25,0.11,0
0.29,1,0,0,0.48,-0.7,0.68,2,0.67,0,-1.71,75.68,0,0.07,0
-1.41,1,0,1,0.58,-1.39,1.64,1,1,0,-0.69,2.96,0,0.02,0
-1.65,1,0,1,-0.56,0,0.11,1,0.2,0,1.53,0.44,0,0.15,0
1.06,1,0,1,5.06,-0.7,0.72,1,0.33,1,1.66,0.62,0.33,0.03,0
0.44,0,0,0,-0.18,0.34,0.31,1,0.17,1,-1.08,2.51,0.17,0.16,0
0.29,1,0,0,-0.85,-1.39,0.58,1,1,1,1.38,0.63,1,0.03,0
-1.26,0,1,1,-0.47,1.38,-1.23,1,0.11,1,-0.12,0,0.11,0.26,0
-0.33,0,1,0,-0.76,-0.7,1.05,1,0.33,1,-0.67,2.3,0.33,0.1,0
0.3,0,1,0,-0.18,0.34,0.76,2,0.33,0,-0.13,1.34,0,0.16,0
1.9,1,0,0,-1.04,0.34,-1.23,1,0.17,0,-0.45,0,0,0.21,0
-0.15,0,1,0,-0.95,0.34,1.3,2,0.33,1,0.02,1.56,0.33,0.21,0
-1.16,0,1,1,0.39,0,-1.23,2,0.4,0,0.47,0,0,0.12,0
-0.87,0,0,0,0.48,0,1.04,2,0.4,0,-0.55,2.07,0,0.11,0
-0.55,0,1,1,-0.37,-1.73,0.82,1,1,1,0.96,0.82,1,0,0
0.63,1,0,0,-0.95,1.38,-1.23,2,0.22,1,-1.68,0,0.22,0.31,0
-0.46,1,0,1,-0.76,1.72,-1.23,2,0.2,0,1.65,0,0,0.32,0
-0.37,0,1,1,1.15,0.34,0.09,1,0.17,1,1.2,0.48,0.17,0.12,0
-0.64,1,0,1,-0.28,-1.39,0.39,1,1,1,-0.56,1.48,1,0.03,0
-0.46,0,0,1,0.58,0,-0.2,1,0.2,1,-0.11,0.68,0.2,0.11,0
-0.71,1,0,1,-0.95,-0.35,-1.23,2,0.5,0,0.97,0,0,0.14,0
0.62,1,0,0,-0.28,-0.35,0.63,1,0.25,0,-0.72,1.98,0,0.11,0
-1.9,1,0,1,1.72,-1.39,-1.23,2,2,1,0.25,0,2,0.02,0
1.02,1,0,1,-0.85,-1.39,-1.23,2,2,1,0.46,0,2,0.03,0
0.82,0,1,1,-1.23,0.34,-1.23,2,0.33,1,1.49,0,0.33,0.23,0
1.21,1,0,0,-0.37,0.34,0.63,1,0.17,1,-1.25,4.14,0.17,0.17,0
-0.37,1,0,0,-1.52,-0.35,-1.23,2,0.5,0,1.68,0,0,0.17,0
-0.7,0,0,0,0.2,0,0.02,1,0.2,0,1.57,0.41,0,0.12,0
2.06,1,0,0,0.1,0,-1.23,2,0.4,0,-1.13,0,0,0.13,0
1.53,1,0,1,-1.61,1.03,-1.23,2,0.25,0,0.13,0,0,0.36,0
0.46,1,0,1,-0.18,-1.04,-1.23,2,1,1,-0.01,0,1,0.05,0
0.92,1,0,1,0.1,-0.35,-1.23,2,0.5,0,1.27,0,0,0.1,0
-1.05,1,0,0,-0.47,-0.35,-1.23,2,0.5,0,0.68,0,0,0.12,0
2.06,1,0,1,-0.37,1.38,0.41,1,0.11,1,-1.67,27.07,0.11,0.26,0
0.29,1,0,0,-1.42,0.34,0.62,2,0.33,1,0.62,0.85,0.33,0.25,0
-0.46,0,0,1,0.01,1.03,0.95,2,0.25,0,-1.19,4.29,0,0.21,0
2.06,1,0,1,-0.66,-0.35,1.27,2,0.5,1,0.9,1.03,0.5,0.13,0
-0.33,0,0,1,0.2,-0.7,1.15,2,0.67,0,1.22,0.87,0,0.07,0
0.71,0,1,1,0.48,-1.04,-1.23,2,1,0,1.68,0,0,0.05,0
-0.11,0,0,1,-1.23,0,0.22,1,0.2,1,-1.68,27.41,0.2,0.19,0
0.62,1,0,1,0.1,0,-1.23,2,0.4,0,1.09,0,0,0.13,0
-0.73,1,0,1,-0.76,-1.04,-1.23,2,1,1,-0.63,0,1,0.06,0
-1.04,1,0,1,0.48,1.38,-1.23,2,0.22,0,-1.28,0,0,0.2,0
1.97,1,0,0,-0.76,-0.7,1.38,2,0.67,1,0.46,1.28,0.67,0.1,0
1.13,1,0,1,-0.47,-1.04,-1.23,2,1,0,1.11,0,0,0.06,0
0.38,1,0,0,-0.85,0.34,-1.23,2,0.33,0,1.38,0,0,0.2,0
1.06,0,0,0,-0.37,0,0.1,2,0.4,0,-1.42,4.52,0,0.14,0
0.11,1,0,1,-0.37,1.38,0.38,1,0.11,0,-0.28,1.19,0,0.26,0
0.5,1,0,1,-1.04,0.69,-1.23,2,0.29,1,-1.35,0,0.29,0.25,0
-0.39,1,0,0,-1.14,0,0.78,1,0.2,0,1.72,0.63,0,0.19,0
1.36,1,0,1,-0.66,1.38,-1.23,1,0.11,1,-0.22,0,0.11,0.28,0
-0.71,1,0,0,0.39,0,1.23,1,0.2,0,1.23,0.9,0,0.12,0
0.29,1,0,1,-0.85,1.38,-1.23,2,0.22,0,1,0,0,0.3,0
-0.41,1,0,0,0.1,-1.04,0.79,1,0.5,0,-0.12,1.35,0,0.05,0
-2.02,0,0,0,-0.18,0.34,1.5,1,0.17,1,-0.79,3.13,0.17,0.16,0
-0.31,1,0,1,-0.66,-1.39,-1.23,2,2,1,1.19,0,2,0.03,0
0.95,1,0,1,-0.66,0.34,1.35,1,0.17,0,-1.24,5.53,0,0.19,0
0.91,0,0,0,0.1,-1.39,0.62,2,2,0,1.4,0.64,0,0.03,0
-1.69,1,0,1,-1.42,0.69,0.92,2,0.29,1,-0.03,1.36,0.29,0.29,0
-1.42,0,1,0,0.2,1.38,0.49,2,0.22,1,1.05,0.67,0.22,0.22,0
-0.91,0,1,1,-1.23,0.69,-1.23,2,0.29,0,-1.63,0,0,0.27,0
1.58,1,0,0,2.49,-1.04,1.2,2,1,1,-1.62,21.88,1,0.03,0
-0.45,0,1,0,-0.66,0.69,-1.23,3,0.43,1,-1.55,0,0.43,0.22,0
-0.23,0,0,0,1.15,1.38,1.27,2,0.22,1,-0.5,2.19,0.22,0.18,0
0.37,1,0,0,0.2,1.72,-1.23,1,0.1,0,0.57,0,0,0.24,0
0.51,0,0,1,-0.37,-0.35,0.31,2,0.5,0,1.61,0.5,0,0.11,0
0.13,1,0,0,0.29,-1.39,0.09,2,2,0,-0.5,1.15,0,0.02,0
0.21,0,1,0,-0.76,-0.35,-1.23,2,0.5,1,-0.36,0,0.5,0.13,0
0.8,1,0,1,-0.47,-0.35,0.48,1,0.25,0,-0.2,1.2,0,0.12,0
-0.79,1,0,0,-0.47,0.69,1.23,1,0.14,1,0.6,1.14,0.14,0.21,0
-1.93,1,0,1,-0.09,-0.7,0.64,1,0.33,0,-0.43,1.54,0,0.08,0
-0.48,0,1,1,-1.14,1.38,0.4,1,0.11,0,-1.21,3.35,0,0.33,0
1.92,0,1,0,-0.18,1.72,-1.23,2,0.2,0,0.2,0,0,0.27,0
-1.44,0,0,0,3.44,1.38,0.47,1,0.11,1,0.09,1,0.11,0.12,0
-1.37,1,0,0,0.58,1.03,-1.23,2,0.25,1,-1.11,0,0.25,0.18,0
1.09,1,0,1,2.68,-0.35,-1.23,3,0.75,1,-0.12,0,0.75,0.06,0
-1.67,1,0,0,0.77,1.03,0.44,2,0.25,1,0.13,0.97,0.25,0.17,0
-0.3,0,1,1,-1.14,1.38,1.02,1,0.11,1,0.92,0.92,0.11,0.33,0
0.02,1,0,0,-0.28,0.34,0.58,2,0.33,1,0.18,1.02,0.33,0.17,0
-0.26,1,0,0,-0.18,0.69,0.63,1,0.14,0,-0.9,2.39,0,0.19,0
-1.34,0,1,0,0.01,-0.7,1.12,1,0.33,0,-0.47,2.01,0,0.08,0
-0.82,0,0,1,-0.56,-0.7,-0.07,1,0.33,0,-1.27,2.68,0,0.09,0
1.01,0,1,1,-0.37,0,0.46,1,0.2,1,0.87,0.7,0.2,0.14,0
-0.62,1,0,1,-0.37,0.69,1.71,1,0.14,1,-0.77,3.27,0.14,0.2,0
1.69,0,0,1,-0.95,-1.39,0.89,2,2,1,0.83,0.89,2,0.03,0
0.6,1,0,0,0.58,-0.7,0.44,1,0.33,1,1.29,0.6,0.33,0.07,0
-2.25,0,1,1,-1.14,-1.04,-1.23,2,1,1,0.93,0,1,0.07,0
1.35,1,0,1,-1.8,-1.73,0.78,2,2,1,0.14,1.15,2,0,0
0.06,1,0,0,-0.85,-0.35,-0.03,1,0.25,1,-1.34,3.24,0.25,0.13,0
0.34,1,0,1,-0.09,0.69,0.53,2,0.29,0,0.04,1.07,0,0.18,0
-0.32,1,0,1,-0.66,0.34,-1.23,2,0.33,0,-0.76,0,0,0.19,0
-1.3,0,1,0,-0.85,0,-1.23,2,0.4,1,0.85,0,0.4,0.17,0
1.47,0,0,0,-0.47,0,0.82,1,0.2,0,0.75,0.89,0,0.15,0
-1.35,1,0,1,-0.76,-0.35,0.27,1,0.25,0,-0.4,1.21,0,0.13,0
-0.1,1,0,1,-0.37,0,-1.23,2,0.4,0,-0.12,0,0,0.14,0
-1.52,0,1,1,0.1,0,-1.23,2,0.4,0,0.81,0,0,0.13,0
0.37,1,0,1,-0.09,-1.73,0.99,1,1,1,0.28,1.19,1,0,0
-1.22,0,0,1,-0.09,-0.35,-0.1,2,0.5,1,0.07,0.68,0.5,0.11,0
-0.76,1,0,0,-0.66,-1.39,-1.23,2,2,0,-1.57,0,0,0.03,0
-0.08,0,0,1,-1.33,-0.35,0.62,1,0.25,1,0.83,0.78,0.25,0.16,0
0.13,1,0,0,-0.56,-1.04,-1.23,2,1,0,0.93,0,0,0.06,0
-1.3,0,0,0,-0.85,-1.73,1.31,2,2,1,0.01,1.57,2,0,0
0.76,0,0,1,1.44,1.03,1.53,1,0.13,1,0.64,1.26,0.13,0.15,0
0.36,0,1,1,-0.09,-0.35,-1.23,2,0.5,1,-1.12,0,0.5,0.11,0
-0.65,1,0,0,-1.71,1.03,-1.23,2,0.25,1,0.17,0,0.25,0.38,0
-0.04,0,0,1,-0.37,-0.7,1.86,1,0.33,1,-1.04,4.79,0.33,0.09,0
1.39,0,0,0,-0.09,1.38,0.49,1,0.11,0,0.81,0.73,0,0.24,0
1.78,1,0,1,-0.18,0,1.42,1,0.2,1,1.28,0.95,0.2,0.14,0
0.38,0,0,1,-0.09,-0.35,0.66,1,0.25,1,-0.2,1.33,0.25,0.11,0
2.06,1,0,0,-1.04,1.38,-1.23,2,0.22,0,1.49,0,0,0.32,0
-1.6,1,0,0,-0.28,0.69,-1.23,2,0.29,0,0.14,0,0,0.19,0
-1.28,0,0,0,-0.85,0.34,0.8,1,0.17,1,1.08,0.78,0.17,0.2,0
-1.3,0,1,0,2.01,0.69,-1.23,2,0.29,1,1.18,0,0.29,0.12,0
0.79,0,0,1,-1.71,1.03,1.23,1,0.13,1,1.1,0.94,0.13,0.38,0
0.21,0,0,0,-1.52,1.38,0.76,1,0.11,1,1.03,0.78,0.11,0.39,0
-0.26,1,0,1,0.01,0,-1.23,1,0.2,0,-0.01,0,0,0.13,0
-0.08,0,0,1,-0.56,0.69,0.35,2,0.29,1,-1.04,2.45,0.29,0.21,0
0.58,1,0,0,-0.56,-1.04,-0.3,1,0.5,1,-0.29,0.7,0.5,0.06,0
-1.15,0,1,1,-1.04,0,-1.23,2,0.4,0,-0.9,0,0,0.18,0
-1.58,0,0,1,0.58,0.69,0.52,2,0.29,1,1.15,0.66,0.29,0.16,0
0.47,0,1,0,-0.85,-1.73,-1.23,2,2,1,-1.58,0,2,0,0
1.11,1,0,0,-0.56,0.69,-1.23,1,0.14,0,1.53,0,0,0.21,0
0.36,1,0,0,-0.56,0.34,-1.23,2,0.33,1,1.51,0,0.33,0.18,0
0.05,0,0,0,-0.85,-1.39,0.11,2,2,1,1.46,0.45,2,0.03,0
-0.51,0,1,1,-1.42,0.69,-1.23,2,0.29,0,0.78,0,0,0.29,0
-0.96,1,0,1,-0.66,0,-0.05,1,0.2,0,0.63,0.54,0,0.16,0
-0.67,0,1,1,-0.95,-1.04,0.9,1,0.5,1,-1.11,3.66,0.5,0.07,0
1.14,0,0,0,-0.09,-1.39,0.71,2,2,0,0.16,1.1,0,0.03,0
-1,1,0,0,-0.37,1.72,-0.02,2,0.2,1,1.57,0.39,0.2,0.29,0
1.28,1,0,0,0.77,0.34,0.29,1,0.17,1,-0.67,1.54,0.17,0.13,0
1.25,0,1,0,-0.56,0,-1.23,2,0.4,0,-1.59,0,0,0.15,0
1.46,1,0,1,-0.76,0.34,-0.08,2,0.33,1,0.45,0.57,0.33,0.19,0
0.23,0,0,0,0.2,1.38,0.35,1,0.11,0,0.89,0.65,0,0.22,0
1.18,1,0,1,0.1,0.34,0.99,1,0.17,1,-0.56,2.03,0.17,0.15,0
1.01,1,0,0,0.2,-1.04,0.24,1,0.5,1,-0.5,1.29,0.5,0.05,0
-2.36,1,0,1,1.44,-0.7,1.02,1,0.33,1,-0.24,1.62,0.33,0.06,0
-0.85,0,1,1,-1.14,0,0.81,2,0.4,1,0.32,1.07,0.4,0.19,0
-1.54,1,0,0,2.39,-0.7,1.01,1,0.33,1,0.02,1.38,0.33,0.05,0
-1.31,1,0,0,-1.04,0.69,-1.23,2,0.29,1,0.82,0,0.29,0.25,0
0.4,1,0,1,-0.47,-1.39,1.42,1,1,0,0.96,1.06,0,0.03,0
0.11,1,0,1,-1.23,1.03,-1.23,2,0.25,0,1.68,0,0,0.31,0
-0.46,0,1,1,-0.56,1.03,-1.23,2,0.25,1,-0.64,0,0.25,0.24,0
0.28,0,0,0,1.44,-1.39,0.76,2,2,1,0.09,1.18,2,0.02,0
-0.15,0,0,0,-0.95,-0.7,0.33,1,0.33,1,0.55,0.74,0.33,0.1,0
-0.04,1,0,1,-0.66,0,0.33,1,0.2,1,-1.34,4.19,0.2,0.16,0
0.84,1,0,1,-0.28,0,-1.23,2,0.4,0,1.07,0,0,0.14,0
-0.95,1,0,0,0.39,-1.39,-1.23,1,1,1,-0.23,0,1,0.02,0
-0.72,1,0,1,-1.04,-0.7,0.45,1,0.33,1,-1.22,3.49,0.33,0.11,0
-0.88,1,0,1,0.67,0.69,0.94,1,0.14,1,0.7,0.97,0.14,0.15,0
0.07,0,1,0,0.2,0.34,0.57,1,0.17,0,-1.44,6.39,0,0.15,0
2.03,1,0,1,2.58,0.69,0.76,1,0.14,1,-0.82,2.33,0.14,0.11,0
-0.56,0,1,1,1.72,0.34,-1.23,2,0.33,1,-0.48,0,0.33,0.11,0
-0.74,1,0,1,0.01,0,-1.23,2,0.4,1,-1.05,0,0.4,0.13,0
0.94,1,0,0,-0.28,-0.7,-1.23,2,0.67,1,-0.18,0,0.67,0.08,0
-0.39,1,0,1,0.48,-0.7,-1.23,2,0.67,1,0.63,0,0.67,0.07,0
0.45,0,1,1,-0.76,0,-1.23,1,0.2,0,-1.12,0,0,0.16,0
-1.76,1,0,0,0.29,-1.39,1.21,2,2,0,0.03,1.5,0,0.02,0
0.16,1,0,0,1.91,0,-1.23,2,0.4,1,1.48,0,0.4,0.08,0
-0.78,1,0,1,-1.42,-1.04,-1.23,2,1,1,0.34,0,1,0.08,0
2.06,1,0,1,-0.28,-0.7,-1.23,2,0.67,0,1.65,0,0,0.08,0
0.93,1,0,1,-0.28,-0.35,1.54,1,0.25,1,-0.24,1.99,0.25,0.11,0
-0.65,0,0,1,0.2,0.34,0.47,2,0.33,0,1.72,0.53,0,0.15,0
0.32,1,0,1,-0.28,0,1.05,1,0.2,1,1.48,0.77,0.2,0.14,0
-0.41,0,1,0,-0.56,0.69,-1.23,2,0.29,1,-1.68,0,0.29,0.21,0
-0.64,1,0,0,-0.18,0.34,0.99,1,0.17,1,-1.41,7.29,0.17,0.16,0
0.69,0,1,0,-0.47,-1.39,-1.23,2,2,0,0.33,0,0,0.03,0
-0.98,0,0,1,-0.56,-0.7,0.76,2,0.67,0,-0.65,1.98,0,0.09,0
2.06,1,0,1,-0.18,-0.35,0.81,1,0.25,0,1.69,0.64,0,0.11,0
0.36,0,1,0,0.29,-1.04,-1.23,2,1,0,1.74,0,0,0.05,0
0.65,1,0,0,-0.18,1.03,-1.23,1,0.13,1,-1.46,0,0.13,0.22,0
-2.21,1,0,0,-1.23,-1.39,0.71,1,1,1,-0.37,1.53,1,0.04,0
-0.47,0,1,1,0.77,0.69,1.06,1,0.14,0,1.55,0.75,0,0.15,0
1.11,0,0,1,0.2,1.72,0.05,1,0.1,1,-0.38,1.02,0.1,0.24,0
-0.52,1,0,1,0.67,1.72,0.3,1,0.1,0,-1.4,4.81,0,0.22,0
1.83,1,0,1,-0.09,0,-1.23,2,0.4,0,0.06,0,0,0.13,0
-0.44,0,0,1,-1.52,1.03,1.94,2,0.25,1,0.28,1.7,0.25,0.35,0
-0.44,1,0,0,-0.85,1.03,0.15,1,0.13,0,0.74,0.6,0,0.27,0
-1,1,0,1,0.48,0.69,0.14,1,0.14,1,-0.73,1.47,0.14,0.16,0
0.34,0,0,0,-0.37,-1.39,0.9,2,2,0,1.5,0.71,0,0.03,0
0.1,0,1,1,-0.56,-0.35,-1.23,1,0.25,0,-1.22,0,0,0.12,0
0.18,0,0,1,0.01,-0.35,0.05,1,0.25,0,-1.07,2.08,0,0.1,0
1.3,1,0,0,-0.95,0,-1.23,2,0.4,1,0.75,0,0.4,0.17,0
1.75,1,0,1,-0.28,-0.35,-1.23,2,0.5,0,-1.19,0,0,0.11,0
0.15,1,0,1,-0.28,-1.39,-1.23,2,2,1,0.37,0,2,0.03,0
2.06,0,0,1,-0.76,-0.35,1.12,1,0.25,1,-0.18,1.63,0.25,0.13,0
0.54,1,0,0,0.29,0.69,-1.23,2,0.29,1,-0.48,0,0.29,0.17,0
